instruction,response,category
يا دكتور، نحس في حرقان قوي كي نجي نبول، ولازم نمشي لبيت الراحة برشا مرات، شنوة السبب؟,هذي علامات 'تعفن بولي' (Infection urinaire). بكتيريا دخلت للمثانة وعملت التهاب. لازم تشرب برشا ماء (3 ليترات) باش تنظف المجرى، وتعمل تحليل بول (ECBU) باش نعرفوا نوع البكتيريا ونعطوك 'أنتي بيوتيك' المناسب. ما تسكتش عليها باش ما تطلعش الوجيعة للكلاوي وتولي سخانة.,advice_guidance
ولدي الصغير كرشه تجري وعنده ردان، خايفة لا يشيح من الماء، كيفاش نعرف؟,أهم حاجة هي 'الاجتفاف' . ثبت في عينيه لا يكونوا غارسين، ولسانه لا يكون شايح، وإذا 'النافوخ' متاعه (يافوخ الرأس) هابط لوطة. عطيه 'محلول الجفاف'  بالسياسة وبالمغرفة باش يعوض اللي ضيعه. إذا قعد يرد وما حبش يشد حتى شيء في كرشه، لازم تهزه للاستعجالي فوراً.,advice_guidance
علاش كِي نخرجوا من بلاصة كالم لشمش قوية، ساعات نعطسوا؟ ياخي الضوء يعمل العطس؟,هذي ظاهرة وراثية عند برشة ناس تتسمى 'عطاس الضوء'. العصب اللي يوصل إشارات الضوء للمخ يتعدى بجنب العصب اللي يفرز إشارة العطس في الخشم. كِي تضرب شمش قوية فرد مرة، 'الخيوط تدخل في بعضها' والمخ يغلط ويحسب اللي فمة حاجة في خشمك، فيعطيك 'عطسة' عالمقاس. هي حكاية طريفة وما فيها حتى خطر.,advice_guidance
تنجم تقلي شنو الماكلات اللي العصيدة عنصر أساسي فيها؟,حلوى طقسية تتعمل خصيصاً في ليلة المولد النبوي، من أعرق الحلو التونسية الموسمية,cultural_knowledge
وين نلقى لي كور دو راترايبج والملخصات الباهية؟,تلقاهم عند ليفوتوكوبياور اللي قراب من الفاك، ولا في الدرايف اللي يبارطاجيوه الطلبة بيناتهم. ديما ثبت من لادات متاع الكور باش يكون ميز أ جور.,student_life
شنوة الدرعة بالكاكاوي؟,هي صحفة درع سخونة يزيدوها زبدة وكركم وكاكاوي فول سوداني، وهي فطور صباح شعبي يمد البدن بالطاقة.,cultural_knowledge
وقتاش الواحد يحب على العصبان؟,تلقى العصبان على طاولة التوانسة في برشا مناسبات خاصة كسكسي راس العام الهجرية، الأفراح، المناسبات. هي ماكلة موجودة ديما في الكوجينة التونسية العام علاش يدور.,cultural_knowledge
عندي وجيعة في جنبي اليسار من قدام ومعاها أصوات ڨرقرة، شنوة السبب؟,هذيك بلاصة المصران Colon. الأصوات والوجيعة الاكثرية من 'الڨاز' ولا القولون العصبي. أعمل 'إيكو' (Échographie) باش تطمن اللي الأعضاء لخرى لاباس.,advice_guidance
شنيّة المَثَل إلّي يتقال كِي واحد يجي يطلب حاجة من إنسان هو بيده محتاج وموش لاقي لروحه؟,يقولوا 'العريان يكركر في المقطع'. يضربوه للي يستنجد بواحد أتعس منه ولا يطلب عون من إنسان عاجز، يعني الزوز في الهمّ سواء.,cultural_knowledge
تنجم تقلي شنية الأوراق اللازمة للأجنبي باش يعرس بتونسية في تونس؟,يستحق شهادة عزوبية (ولا طلاق)، شهادة ميلاد أصلية، شهادة في عدم ممانعة من سفارة بلاده، والفحص الطبي التونسي.,general_knowledge
تنجم تقلي كيفاش نختار أحسن نوعية دقيق للخبز في الدار؟,اختار دقيق يكون فيه نسبة بروتين عالية باش يجي الخبز خفيف ومنفج. ثبت في تاريخ الإنتاج واشري كميات صغيرة باش تقعد ديما فريشك وباهية.,advice_guidance
كيفاش نحل معادلة تكعيبية من النوع x³ - 4x² + 6x - 24 = 0؟,"نجموا نحلوها بطريقة التحليل بالتجميع (Factorization by grouping). نجمعوا أول زوز حدود مع بعضهم وآخر زوز حدود:
(x³ - 4x²) 6x - 24 = 0
نخرجوا x² عامل مشترك من الأول و 6 من الثاني:
x²(x - 4) + 6(x - 4) = 0
توة نخرجوا (x - 4) كعامل مشترك:
(x - 4)(x² + 6) = 0
بما أن حاصل الضرب يساوي صفر، يعني إما x - 4 = 0 (ومنها x = 4)، ولا x² + 6 = 0 (وهذي ما عندهاش حل حقيقي على خاطر المربع دائماً موجب). إذن الحل الحقيقي الوحيد هو x = 4.",general_knowledge
شنوة سر الكبار في الماكلة التونسية؟,الكبار هو 'ملح الأرض' التونسية، ينبت وحدو في الجبال والوديان. السر متاعه أنه يعطي 'حموضة' و'حرورية' طبيعية تكسر ليدام متاع الماكلة. في تونس، الكبار هو روح 'الصحن التونسي' و'البريكة'، ويقولوا اللي ياكل الكبار بدنوا ديما 'مرّ' (صعيب) على الأمراض، وهو رمز للصمود خاطر ينبت في الشياح.,cultural_knowledge
نحب نريفيزي مع أصحابي أما نلقاو رواحنا نلعبوا ونحكيو، كيفاش نخليو القعدة بروديكتيف؟,حددوا وقت معين للخدمة ووقت قصير للبوز. اختاروا بلاصة هادية وابعدوا التيليفونات، وقسموا الخدمة بحيث كل واحد يحضر بارتي ويفهمها للبقية.,student_life
شنوة الـ Intermittent Fasting وفوايده؟,هو نظام غذائي يعتمد على 'وقتاش تاكل' موش 'شنوة تاكل'. أشهر طريقة هي 16/8 (تصوم 16 ساعة وتاكل في 8 سوايع). الفوايد متاعه علمية: يطيح مستويات الأنسولين، يسرع حرق الدهون، ويحفز عملية الـ 'Autophagy' (وين البدن يبدأ ينظف في الخلايا الميتة ويجدد روحه). زادة، هو يريح الجهاز الهضمي ويحسن التركيز. المهم في وقت الماكلة ما تاكلش حاجات مضرة، وفي وقت الصيام اشرب ماء، تاي ولا قهوة بلاش سكر. ابدأ بالسياسة وشوف كيفاش بدنك يتجاوب.,advice_guidance
تنجم تقلي شنوة هي المحمصة؟,المحمصة هي نوع من العجين التقليدي كعابرها أكبر من الكسكسي، تطيب 'جارية' بمرقة حمراء مع الخضرة والقديد ولا الكردان، وتكون فاوحة وحارة.,cultural_knowledge
وقتاش نوقف دواء ديفاستون باش تتنظم البريود؟,الدواء هذا يتأخذ عادة لمدة 10 أيام بركة في الشهر حسب وصفة الطبيب، مووش تمشي وتوقف وحدك.,advice_guidance
شنوة هو مشروع Genome Tunisia وعلاش مهم للطب في تونس؟,"مشروع 'Genome Tunisia' بدأ في 2019 وباش يكمل لـ 2035. هدفه هو دراسة 'الجينات' متاع التوانسة. 
أهميته:
• يخلي الأطباء يفهموا الأمراض الوراثية في تونس بالباهي.
• يعاون في 'الطب الدقيق'، يعني يعطيو لكل مريض دواء يمشي مع جيناته هو بالذات.
• يطور البحث العلمي ويخلي عندنا 'بنك بيولوجي' مخزن فيه المعلومات الجينية للتوانسة للضرورة الطبية.",cultural_knowledge
وقتاش تعدى هو فوندو؟ وأما قناة جابتوا وقتها؟,موش لعب يا خويا، تعدى في 2021-2022 على قناة الحوار التونسي. وقتها العباد الكل ملمومة قدام التلفزة.,cultural_knowledge
نحب نمشي بالتريفاج لسوسة، وين نلقى عباد؟,"ثمة مجموعات كبار في تونس لهذا الغرض:
1. ادخل لفيسبوك ولوج على 'تقاسم السيارة Tunisie' ولا 'تقاسم السيارة Sousse-Tunis'.
2. العباد يحطوا الوقت والبلاصة وقداش من كرسي فارغ.
3. تتفاهم مع الشوفير في الميسنجر ولا بالتلفون.
4. السوم يكون عادة مقارب لسوم اللواج، أما الكرهبة تكون أرتاح.",task_oriented
نحلم بكوابيس خايبة وليت نخاف نرقد.,قبل ما ترقد، توضى واقرأ آية الكرسي. حاول ما تخممش في حاجات مقلقة قبل النوم. ربي يبعثلك ملائكة يحرسوك ونومك يكون هادي.,emotional_support
