Reference,Prediction
باقي يلزمني نلق حل لولاد باقي يلزمني,بقي يلزمنا القحال لليل بقي يلزمنا
نلق حل باقي ما ني ش متاكد الي فيديو هديا باش يوصل,منيش متأكد للفيديو دي بشو
عملنا راب عملنا ردة الفعل باقي حاس ناقص حاجة,عملنا الراب عملنا ردة الفعل بقي حسنة قصة حاجة
عندي منهم ادومة يعني نجم نطلع ترندينق باج انا,عادي منهم يلزوم عادي نجم نطلع ترينديك بيج
تره خلينا نشوفو رد كارثي من اوه اوه,رد كريثي مني
بلوس ديزويت في تيتل باز,ترجمة نانسي قنقر
بلوس ديزويت في تايتل باز معناتها فيوز,أرجوكم لا تنسوا أن تتابعوا التواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتماعي بالتواصل الاجتواصل الاجتماعي بالتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل الاجتواصل
و كي العدا مهيش هيا مهبطا الفيديو,وكل عدم يشي مهبط الفيديو
اوكي يضهرلي باش يتلع تريدين يلزمني نهبط الفيديو في شان وحدا اخرا خليني نشوف,اوكي يظل مش هنطلع ترندي ينزل نهبط الفيديو بتاعي في شين وحدوخ مخانشوه
اسمعني صبري,اسمعني سابقا
آخر مرا تعملي في كومنتار مكي كليكبايت,اخر مرة تعمل لي في كومنتير ماكيكليكبير
ياخي نسيت روحك وقت الي خديت بيتزا في سوسة فاها جبن خايب اوكي و انا عونتك باش كليتها,اخي نسيت روحك وقت لي خذيت بيزة في صوصة فيها جبن خاي بكيه وانا عاونتك بشكليتها
و نسيت روحك وقتلي بينت روحي فل فلوق متعك باش انت تنجم تحط اسمي في تاق,ونسيت راحة وقت اللي وقت اللي بيانت راحة في الفلوج بتاعك بش انت تنجم تحط اسمي في التاكس
و نسيت روحك كي حاتيط اسمي تاق باش تعمل كليكبايت بعديك,ونسيت لوحك قاعدة اسمي في التاكس باش تعمل كليك بيت
ضهلي نسيت روحك انت يا سفنارية يلي بيتزا خايبة ومتفهمش في حتى شيء متعرش حتى تحكي تليان بلقدا يضهرلي نسيت روحك يا سي سفنارية,ظهر نسيت راحك انت يا سفنيريا يالي بيزة بتاعك خايبة وما تفهمش في حتى شي وما تعرفش حتى تتحكي تاليان بالكده ظهر نسيت راحك يا سفنيريا
مريقل ابارامون جوي باهي تاوا تاوا جوي باهي,أبريغ، أبنع موزوي بي، تاوزوي بي
تاوا جوي باهي تاوا انا فرحان ناقس حاتا شيء,طيب انا فرحان نقص حتى شيء
سي بون لقيت كل شيء,سيبو علقيت كل شي
ناقصة حاجا بركا لازمني نعملها سبونسورد على الفايسبوك يعني ساهلة عالاخر تاو,نقص حاجة بركة ذول يلزمي نعملها سبونسوريزية على الفيسبوك يعني سهلة على الاخر توه
عملنا راب,عم نرب
عملنا ردة الفعل و التقشتيلة اا يلزم تقشتيلة,حكي عملنا ردة الفعل وتقشديلها اه يزل تقشديلها
تقشتيلة في تايتل,قسطيلة في التايتل
تقشتيلة على نرمين صفر,قشتيلة على نرمين صفر
الي هيا يعني صعيب برشا باش تقشتلها الحق,اللي هي يعني صعيب برشا باش تقشطلها الحق
و قشتلنا راس لبغل الي معها الي لابس توقلش علاها اكا لوحدة متاع توالات,وقشتني راسل بغل اللي معاها اللي يلاب السلسلة قلش عليها الواحدة طالب ابوه التعتواليههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههذ
تقشتيلة,بقسطيلة
يلزمنا نوفاوها بعبر,يزن نفوه داد
يلزم كيما لهنا خمم في عرضك قبل عرض الناس يلزمنا نوباوها ب عبر,يلزم كيما لهنا يخمم في عرضك ولما تحكي على عرض الناس يظن أنه فيها بعض
عبرة اليوم بعد القديو هذايا و تريندينع متغ اليوتوب وراه عبرة كبيرا برشا,عبرة اليوم بعد الفيديو هذي والتريندر بتاع اليوتيوب وراه عبرة كبيرة برشا
جى يعاون فيه على قبر بوه,جاي عاون فيه على اقبار ربوه
تطلع الطفلة لمها,تطلع الطفلة لما
هيا العبرة برشا ناس ما في بالهمش,هي العبرة برشة ناس ما فيه بالهمش
اما يلزم يولي في بالهم,أما يلزم يولي فيبير
حاسيلو ولاد الحومة,حصلوا لدى الحمر
اكاية نكونو حلينة اللغز متغ ترندينق باج,هكذا يكون حالنا لغزة ترينديك بيج
ان شاء الله فيديو هذايا يوصل ل ترندينق,إن شاء الله الفيديو إذن يوصل للتريندينج
العباد تجي على الشهرة و على الفول متاعي الباهي,ونبتسي على سورة ونحن نتعذي
خميس بن على بن سليمان القمري ثنين و اربعين عام عندي زوز صغار نخدم شوية في الصباح شوية تاي,خميس بنا لباس يمام قمري 60 و 40 عام عندي زيل صغار نخدم شوية صباح شويتين
