Reference,Prediction
شكونو راس لبغل,اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغل اشتغ
لولاد اليوم باش نعملوا,لذلك لهم سلاملو
ردة فعلي على نرمين صفر اا قصد صفر,ردت فعلي على نرمين صفر قصد صفر
او اخزر عندو دقنونة هابطة تقولش عليه لقلق عرفتو اك طار اللقلق اذاك,أخذر عندما تقولون أنها لا تقلوش عني لقلق عرفتك تقر لقلق ذاك
عرفتها اكلي تسكت و تريليزي فاش قاعد تعمل,عرفت أكلي تسكت وتريولايزي فيش قاعد تعمل
ترندينق باج متاع تونس,ترجمة نانسي قنقر
باقي,اشتركوا في القناة
باقي يلزمني نلق حل لولاد باقي يلزمني,بقي الزن من القحر لليل بقي الزن من
نلق حل باقي ما ني ش متاكد الي فيديو هديا باش يوصل,لا أتأكد هذا الفيديو
عملنا راب عملنا ردة الفعل باقي حاس ناقص حاجة,عملنا الراب عملنا ردة الفعل بقي حسني قصة حاجة
عندي منهم ادومة يعني نجم نطلع ترندينق باج انا,عادي منهم الظهومات النجم نطلع ترنديك بيجينا
تره خلينا نشوفو رد كارثي من اوه اوه,رد كيرثي مني
بلوس ديزويت في تيتل باز,بلس دزويت بلس دزويت في التايتل بوز
بلوس ديزويت في تايتل باز معناتها فيوز,ترجمة نانسي قنقر
و كي العدا مهيش هيا مهبطا الفيديو,وكل عدم هيش هي مهبت الفيديو
اوكي يضهرلي باش يتلع تريدين يلزمني نهبط الفيديو في شان وحدا اخرا خليني نشوف,يظل ينهبط الفيديو في شين واحد دخل مخانشوه
اسمعني صبري,اسماني سوف
آخر مرا تعملي في كومنتار مكي كليكبايت,اخر مرة تعمل لي في كومنتير مكي كليك بي
ياخي نسيت روحك وقت الي خديت بيتزا في سوسة فاها جبن خايب اوكي و انا عونتك باش كليتها,اخي نسيت روحك وقت لي خذيت بريتزا فيه سوسة فيها جبن خايبك ايه وانا عاونتك بشكليتها
و نسيت روحك وقتلي بينت روحي فل فلوق متعك باش انت تنجم تحط اسمي في تاق,ونسيت راحك وقت اللي وقت اللي بيانت راحي في الفلوغ بتاعك بش انت تنجم تحط اسمي في التاجز
و نسيت روحك كي حاتيط اسمي تاق باش تعمل كليكبايت بعديك,ونسيت لوحك كاعدت اسمي في التجس بشتعملك بيت
ضهلي نسيت روحك انت يا سفنارية يلي بيتزا خايبة ومتفهمش في حتى شيء متعرش حتى تحكي تليان بلقدا يضهرلي نسيت روحك يا سي سفنارية,ظهر لنسيت روحك انت يا سفنيريا يالي بيزة لتاك خائبة وما تفهمش في حتى شي وما تعرجش حتى تتحكي التاليين بالكديه ظهر لنسيت روحك يا سفنيريا
مريقل ابارامون جوي باهي تاوا تاوا جوي باهي,أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك أمريك
تاوا جوي باهي تاوا انا فرحان ناقس حاتا شيء,توقف أنا فرحان نقص حتى شيء
سي بون لقيت كل شيء,سيبوا ألقيت كل شيء
ناقصة حاجا بركا لازمني نعملها سبونسورد على الفايسبوك يعني ساهلة عالاخر تاو,نقص حاجة بركي ذول يجب أن نعملها سبونسوريزي على الفيسبوك يعني سهل على الأخر طو
عملنا راب,المترجم للقناة
عملنا ردة الفعل و التقشتيلة اا يلزم تقشتيلة,عملنا الرنزة الفاعل وتقشتيلة اه يزل تقشت
تقشتيلة في تايتل,هم
تقشتيلة على نرمين صفر,على نرمين صفر
الي هيا يعني صعيب برشا باش تقشتلها الحق,اللي هي يعني سعيد برشة بشتقشت لها الحق
و قشتلنا راس لبغل الي معها الي لابس توقلش علاها اكا لوحدة متاع توالات,وقشت ان الراسل بغلى اللي معاهلي ليه بالسلسل اقولش عليها الواحدة طلب ابوه اتعطت بالي
تقشتيلة,تقشتي له
يلزمنا نوفاوها بعبر,يزورنا نوفيرها بابا
يلزم كيما لهنا خمم في عرضك قبل عرض الناس يلزمنا نوباوها ب عبر,يلزم كما لهنا يخمم في عرضك ولما تحكي على عرض الناس يزن النفاوها بعد
عبرة اليوم بعد القديو هذايا و تريندينع متغ اليوتوب وراه عبرة كبيرا برشا,عبرت اليوم بعد الفيديو هذيه وترينتك بتاع اليوتيوب وراه عبرة كبيرة برشة
