Reference,Prediction
supposé تجي في مخك إلي انت باش تحل business و لازم كليونات لازمك تدور عالعباد و تعمل prospection و تبعث ميساجات و des emails و تدق حتى عالبيبان باش تقولهم راهو أنا عندي كذا و تنجم نخدملك,suppose يجي في مخك ليش بيشتغل بيزنس وليزم كليونيت ليزم كتدور على بيد وتعمل بروسبكتش وتابعت مساجات وديز إيميل ودق حتى على البيبين شتقولهم رأو أنا عندي كذا ونرجع نخدملك
تنجم تطيح السوم لعشرين دولار يعيشك,نجم الطيح سوم العشرين دولار عاجج
جلسة,جالسة
تنين,تنين
راسك باش يتكسر donc أكلي تبدل شوية مع صديق cest bien كهو مشيت بحذا صاحبتي حكاية جمعا يضهرلي مال période de,رأسك بشيء تكسر، دونك كل اللي تتبادل شوية مع صديق سيبين، كه ومشيت ال ال بحذة صاحبتي حكيت جمعة يظهر لي من البيريودر
صعيب,سائبه
لازمني ندور على ليسار,لزمن دور على لسان
إلي تنجم تنجح بيهم ولا à travers الستراتيجيات هاذوكم تنجح بيهم على ال social media,اللي تناجمت نجحبيهم، ولا اتغافر استطعت هدوم تناجمبيهم على السوشيال ميديا
بالرغم ما يعرفونيش معناها they were they were helping me out,برغم ما فُنيش ما إن ذا were they were helping me out
آه دكتور هشام عم عوينة هو ضيفنا اليوم في الستوديو,دكتور هيشام عميق أعوينا هو ضيفنا اليوم في الس튜dio
وقتاش خرجت,تشارج
خاطر ce que tu as bâti de bas لازمك ترجعلو tu commences par,أترس، ما تقدر تبنيه من الأساس هو تجعلو تبدأ من
ايه بجنب البنية هذي,إيه بشناب البنيه هذه
انت ياسر سمحة,أنتي ياسر سبحان
dailleurs حب روحك حتى كان ما حبوكش,دهي يحب روحك حتى كل محبوك ش
معناها قطوسة و نبتات و واحد و it made my day so هاذايكا هيا you guys هاذيكا هيا الدنيا هاديكا هيا العيشة,simple معني قطوسه و ونفتيت واحد وتميد ماي دايس so اه ذيك هيا you guys اه ذيك هيا الدنيا ذيك هيا العيشة
موش هكة الكل حويجات موش غاليين,مش هأكل حويجات مش غادي
و من لا عنده فضة فعنه الناس منفضة,ومن لا عنده فضة فعنه الناس من فضة
موش متعاركة معاها امك نكذب على خاطر عيب وزيد مانا البارح كي تعديتلي,مش متعاركة معها أمك نكذب على خط رعب وزيد من البرح كتعديتلي
لا تفضل تنجم تخلي اسئلتك للخر كيف نكمل نستدعيكم,ليه تفضل نجم خلي أسألك للآخر كيف نكمل الصداي
الضرسة القدامية عاملة فية,الدرس الخدمي عم لفي
ما حكيت هكة مع البروفات متفاهميش مش,ما ما ح حكيتها كم على البروفيت متفهم مش متفهم
معانا محرز بالتليفون مرحبا,معنا محرز بالتليفون مرحبة
très très spéciale معنتها من شيرة ساعات تحسني إيماني قوي عاللخر خاطر من,تخيل تخيل special مات من شوية ساعات حسني إيمان قوي على خرقات من
أنا ريم عطشوشي peut être je mérite que حد أخر يدللني حتى أنا شكون بابا أمي أختي صديقي,أنا ريم عتوشي، بتحت خجوم يريد كحدة خريد اللالني، حدناش كن بابا أمي أختي صديقي
اختار الشراب إلي يساعدك,اختار الشراب اللي يسعد
les chiffres يوريوك وين وين يلزمك تمشي و كيفاش le business model يلزم يتبدل,الشيف خيوري هو كونه من إسمكتمشي هو كيفش البزنس موديل إسمه يتبدل
sinon لا لا les reaction معنتها بالعكس فمة عباد يجيوا و يرجعوا فمة,سندل ال ال الreakشن مع تا بلاكس تما عبيدجي ويجوز تما
قلت إلي بالحق i was so sad و حسيت روحي هكة im stupid و أنا im dumb and,قلت بالحق ااي انا واسو سعد وحسيت روحي هكأ انا غمضة وانا غم دام وانا
سميد,سميد
هو اسم الثائر الكبير و قد اخترته لانه شخصية مثيرة و يندر و جودها,واسم الثائر الكبير وقد اختارته لأنه شخصية مثيرة ينظر
dictionnaire,قاموس
يمكن أما لازمنا نحطوهم بعاد على بعضهم,يمكن أنا لازم راح أحطهم بعد على بعضهم
donc je voulais montrer ça et je voulais montrer زادا notre savoir وقتها ما عنديش,لذلك أردت أن أظهر هذا وأردت أن أظهر إحدى معارفنا
ال bac و يبدا يعطي فيك هكة ينظر عليك بالحق كل عبد,الباك ويبدي يعطي فيك هكاي نظر عليك بالحق كل عبد
إذن نحن بحاجة إلى مجلس تأسيسي إن ينجم ينظم كل هذا,إذا نحن بحاجة إلى مجلس تأسيسي ينجم ينظم كل هذا
شنوا آش,شناو، إيش؟
الناس لكل تنجم تعطي رايها أما نردوا بالنا خاطر الدستور كتبوا,ناس قالت نشتغل تريها، أما نودبين نختر الدستور كتبه
رجعة صغيرة قبل ما نحكيو احبابي على منافس الترجي,رجع صغير قبل ما نحكي وحببي على منافس الترجي
المحتمل في ربع نهائي رابطة الأبطال الإفريقية التشمبينزليغ,محتمل في ربع نهائي دوري الأبطال الأفريقيا تشامبيونز ليج
نحكيو تاريخيا شيخ الأندية التونسية بي أربعة تتويجات,نحكيه تاريخياً شيخ الأندية التونسية بربة تتويجات
من ألف و تسعميا و أربعة و تسعين لي وقتنا الحاضر,من ألف وتسعمائة وأربعة وتسعين الوقت الحاضر
يسع الترجي بي قيادت راضي الجعايدي للقب الخامد خمسة و خميس و حاضر محمد و الغيب إبليس,يسعى الترجي بقيادة راديجايد لللقب الخامس خمسة وخمسين وحاضر محمد غابي بليس
لحظة قبل ما نينسا احبابي مبروك لي شباب أمال الترجي الإنتصار بي ثونإيه مزيانا على النادي الرياضي لي حمام الانف,لحظ قبل ما ننسى أحبابي مبروك الشوبينا ما للترجي انتصار بثنائي مزيان على النادر ياضي لحمام لانف
الاهداف خليل الخنيسي في الدقيق ثمنية و ستين و زكريا العايب في الدقيق ثنينا و سبعين مبرو للترجي,أهداف خليل لقنيشي في الدقيقة ثمانية وستين وزيكريا العيب في الدقيقة اثنين وسبعين مبروك للترجي
إلا حبت حتى من بعيد المهم إنها متغلطش غلطة كبيرة ممكن تدمرلها حياتها,إلا حبة حتى من بعيد المهم إنها ما تخلوش غلطة كبيرة ممكن دمر لحياة
كبير,كبير
بعد ما وعدت روحي أنو يستحيل مازلت نهار نمس الباسبور متاعي و نمشي لمطار,بعد موعد روحه إنه مستحيل مزد نهار مثل بسبروم تاعه ومش الماتا
