Reference,Prediction
خنشوفو لولاد خنشوفو هديا خمسة و تلاثين في ترندين, ganshoofu nu reed ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit ganshoofu dit g
لولاد خنشوفو شنيا إلي يلزمني نعمل, خنشوفه شنية اللي يزنني نعمل
أربعة و عشرين ألف views من أربعة و عشرين مارس, 24 الف views من 24 مارس 24
يعني تاوا عندو قريب جمعة و هوا في trending page يلزمنا نلقاو حل و ميتين لايك, يعني طبع عنده قريب الجمعة وهو في التريندينج يلزمنا نلقاه الحل ومئتين لايك
أنا عمري لا عملتأربع و عشرين ألف views و ميتين لايكس الحق متاع ربي قريب تلاثميا لايك, أنا عمري اللي عملت عمري اللي عملت 24200 لايكس حق تعرف قريت 300 لايكس
يلزمي نتبعو الفيديو هذايا, نزم ننتبع على الفيديو ذي
يلزمني نتعلم مل فيديو, ومتعلم من الفيديو الذي
كفاش نجم نتلع في, die vis en dat is hem dat lacht van
نبدا الفيديو متاعي ب ابوني في الكوان, نبدأ الفيديو متاعي بسابونة في الكواه
لولاد انزلو ابوني تاو لولاد انزلو ابوني, توليت إزلو أبو نيه توليت إزلو أبو نيه
كلها تنزل ابوني اعملولي ابوني في شان يوتوب متاعي, باطل كلها تنزل أبوني أعملوا لي أبوني في شن يوتيوب متاع؟
ابوني يلزم تعمل ابوني, أبوني يزن تامل أبوني
يلزم نحط اللوقو اعملو ابوني, إذا نحط لكم لهن اللقو أعملوا أبوني
اكايا مريقل, jim rieke
نرمين صفر ok, o que
شكونو راس لبغل, let's go let's go let's go let's go
لولاد اليوم باش نعملوا, les lettres de l'homme s'amplit
ردة فعلي على نرمين صفر اا قصد صفر, ردت فعلي على نرمين قصد صفار
او اخزر عندو دقنونة هابطة تقولش عليه لقلق عرفتو أك طإر اللقلق أذاك, أخذر عندما تقولون أنها لا تقلوش عني لقلق عرفتك تقر لقلق ذاك
عرفتها اكلي تسكت و تريليزي فاش قاعد تعمل, عرفت أكلي تسكت وتريولايزي فيش قاعد تعمل؟
trending page متاع تونس, trending page and tattoos
باقي, لقي
باقي يلزمني نلق حل لولاد باقي يلزمني, بقي الزمن القحر لليل بقي الزمن القحر لليل بقي الزمن القحر لليل بقي الزمن القحر لليل
نلق حل باقي مانيش متأكد إلي فيديو هديا باش يوصل, لا أتأكد هذا الفيديو
عملنا راب عملنا ردة الفعل باقي حاس ناقص حاجة, عملنا الراب عملنا ردة الفعل بقي حسني قصة حاجة
شنيا هذا, see you
عندي منهم ادومة يعني نجم نطلع trending page أنا, عادي منهم الظوم أعطى النجم ونطلع ترنديك بيج أنا
تره خلينا نشوفو رد كارثي من اوه اوه, رد كيرثي مني اوه
plus dixhuit في تيتل باز, بلس دزويت بلس دزويت في التائتل بوز
plus dixhuit في تايتل باز معناتها views, بلس دزويد فالتائطل برزمات الفيوز
و كي العدا مهيش هيا مهبطا الفيديو, وكل عدم شيء مهبط الفيديو
ok يضهرلي باش يتلع تريدين يلزمني نهبط الفيديو في شان وحدا اخرا خليني نشوف, يظل ينهبط الفيديو في شين واحد دخل مخانشوه
اسمعني صبري, that's mine it's something
آخر مرا تعملي في كومنتار مكي klickbait, اخر مرة تعملي في كوموندير مكي كليك بي
ياخي نسيت روحك وقت إلي خديت بيتزا في سوسة فاها جبن خايب ok و أنا عونتك باش كليتها, اخي نسيت روحك وقت لي اخذيت بريتزا فيه سوسة فيها جبن خايبك ايه و انا عاونتك بشكليتها
و نسيت روحك وقتلي بينت روحي فل فلوق متعك باش انت تنجم تحط اسمي في tags, ونسيت راحي وقت اللي وقت اللي بيانت راحي في الفلوغ متاعك بش انت تنجم تحط اسمي في التاجز
و نسيت روحك كي حاتيط اسمي tags باش تعمل klickbaits بعديك, ونسيت لوحك كاعدة اسمي في التاجس بيش تعمل كليك بيت
ضهلي نسيت روحك انت يا سفنارية يلي بيتزا خايبة ومتفهمش في حتى شيء متعرش حتى تحكي تليان بلقدا يضهرلي نسيت روحك يا سي سفنارية, ظهر اللي انسيت روحك انت يا سفنيريا يالي بيزا داعك خائبة وما تفهمش في حتى شي وما تعريش حتى تتحكي التاليين بالكديه ظهر اللي انسيت روحك يا سفنيريا
مريقل, ملك
مريقل apparament جوي باهي تاوا تاوا جوي باهي, amigo a paramos é o ebee tamos é o ebee
تاوا جوي باهي تاوا أنا فرحان ناقس حاتا شيء, طبق أنا فرحان نقص حتى شيء
c'est bon لقيت كل شيء, سيبوا ألقيت كل شيء
ناقصة حاجا بركا لازمني نعملها sponsored على الفايسبوك يعني ساهلة عالاخر تاو, لقصة حاجة بركي ذول يجب أن نعملها سبونسوريزية على الفيسبوك يعني سهلة على الأخر
عملنا راب, i'm in the rub
عملنا ردة الفعل و التقشتيلة اا يلزم تقشتيلة, عملنا الرذة الفاعل وتقشتيلة، آه يجب أن تقشت
تقشتيلة في تايتل, أستيله في التائطل هم
تقشتيلة على نرمين صفر, على نيرمين صفر
إلي هيا يعني صعيب برشا باش تقشتلها الحق, اللي هي يعني صعي برشة بشتقشت لها الحق
و قشتلنا راس لبغل إلي معها إلي لابس توقلش علاها اكا لوحدة متاع توالات, وقشتنا يا رسل بغلى اللي معاهلي ليه بالسلسل قلش عليها الواحدة طلب بابوت تعطب لي
تقشتيلة, بقستيلة
يلزمنا نوفاوها بعبر, يزمن نفيل هبابر
يلزم كيما لهنا خمم في عرضك قبل عرض الناس يلزمنا نوباوها ب عبر, يلزم كما لهنا يخمم في عرضي قول ما تحكي على عرض الناس يزن النفاوها بعد
عبرة اليوم بعد القديو هذايا و تريندينع متغ اليوتوب وراه عبرة كبيرا برشا, عبرت اليوم بعد الفيديو هذيه وتريندك بتاع اليوتيوب وراه عبر كبيرة برش
جى يعاون فيه على قبر بوه, جاء ونفي على قبر بوه
تطلع الطفلة لمها, تطلع الطفل الأم
هيا العبرة برشا ناس ما في بالهمش, هي العبرة برشانيس ما فيه بالهمش
أما يلزم يولي في بالهم, أما يلزم يولي في بيره
حاسيلو ولاد الحومة, حصلوا لد الحوما
اكاية نكونو حلينة اللغز متغ trending page, أكي يكونوا حالين اللغز دات رندك بيج
ان شاء الله فيديو هذايا يوصل ل treanding, إن شاء الله الفيديو إذا يصل للترندي
العباد تجي على الشهرة و على الفول متاعي الباهي, فلا باتجي على سنة وعرفونا تقلبي
خميس بن على بن سليمان القمري ثنين و أربعين عام عندي زوز صغار نخدم شوية في الصباح شوية تاي, حميس من اللبس يماؤون قمري 42 عام وعندي زيل صغار نقدم شوية الصباح شوية تاي
و العشية شوية فول, ¡una seis ¡una seis huevos
خدمتي نحبها ياسر ممتاز بيها ياسر ديما حاطين موزيك و ديما عامل جو, دمحة الموسيق ودمحة مشاو
بالنسبة للشمال يحبوا شوية جو ويحبوا شوية لعب كل يوم نشطح و ما على باليش, نصف للشمال يحبوا شفاء الجو ويحب شفاء الله كل يوم نشت حمالة باريج
فول عمي خميس كي تدور السند و الهند ما تلقاهوش الإقبال بلقدا بلقدا باهي ياسر, فول عام الخميس كدور السند ولن ما تجيوش اقبال بكديه بكديه باياس
من تشهرنا لاباس توا طلعت كل العباد تحبني و وليت مشهور ياسر ياسر, но это шарный ладо а с вот ладо такой как не валь на шауре я салят
الله أعلم كل نهار بقسمه بنتي مرة عشرا مرة خمسطاش, الله يعلم كلنا قتلى بنتي مرة عشر مرة خمسة عشر
مستورين و ناكلوا لاباس و الحمد لله, mazduruyunu unuturlar ve selhencülüle
فرحان بيها بالطبيعة فرحان بخدمتي ديما فرحان بيها هذى إلي وصلتني و الحمد لله يارب, وفرحان بيه بتبع فرحان بخدمت يدي من فرحان بيه هذي الوصلتني الحمد لله يا رب
